ID	id	text	isgreen	sentiment	stance
1682004802618765317	2760	 #ClimateEmergency #climatefinance #GlobalWarming  Yesterday's global high temperatures were 121ºF at Basrah, Iraq and Death Valley, California.The low was  -83ºF at Dome A in the Antarctic.The planet is melting.	Eco-related	Negative	Supportive
1554241863971921920	3203	A herd of some 97 American bison currently roam Catalina Island, but they arrived just 100 years ago, in 1922, when 14 animals were brought over to act as background characters for a film based on a Zane Grey novel. 	Not eco-related		
1685516294064357376	4009	"Why are you still working at a job you hate? Time to Create an escape plan.#UFC291 ""Satoshi"" ""Doge"" ""Eminem"" ""Cabrera"" ""Spence"" ""Pereira"" ""Rolex""  ""blockchain"" #symbiosis#Shibarium ""Chip"" #insiders ""Terence Crawford"" ""Poirier"" ""Angel Mercy"" #LouisTomlinson"	Not eco-related		
1665804917020274689	4797	 We’ll definitely need all the health care we can get thanks to this #environment destroying atrocity. Too bad it won’t be enough to save us from the future #ClimateDisasters you’ve caused. #Liar #PlanetKiller #Colonizer #FossilFuelPresident	Eco-related	Negative	Supportive
1609196427145510916	3132	Named after Janus, the god of time, transitions, and beginnings, January was an invention of the ancient Romans. Here's the story of the month's wild ride  	Not eco-related		
1682080502272913408	4840	Why would anyone listen to Al Gore regarding the #Climate ?He flys around in a private jet and has made millions out of the 	Eco-related	Negative	Skeptical/Opposing
1673166756544757761	4853	"Larry Fink of  to stop saying “#ESG” and instead says, ""we talk a lot about #decarbonization…” He’s still committed to pushing his political agenda to the detriment of humanity for personal gain.  "	Eco-related		Skeptical/Opposing
1613657298123071493	4597	As cities expand globally, how can we ensure space for nature that makes urban spaces sustainable? Our study from  et al (c/o  challenges old assumptions about nature-positive planning & highlights places that are getting it right.🌳 	Eco-related	Positive	Supportive
1586357375212175361	2027	"Coastline broke into forest into village, seas  rolled into uninterrupted waves. Somewhere, I insisted on being born. From ""What It Really Is,"" a poem by Ashley M. Jones "	Not eco-related		
1457120629329694720	3196	World leaders are coming together for the biggest climate conference since the Paris Agreement. So, what is #COP26 and why is it important? We have the answers. 	Eco-related	Positive	Supportive
1674080605661716483	4042	Major League Baseball signed a multiyear deal with GameChanger, a youth sports scorekeeping and live-streaming service, in an effort to grow the sport at a grassroots level 	Not eco-related		
1648012446446002183	4652	I fear that the fierce energy of the first Earth Day has softened into a kind of green complacency—if we just recycle more and buy green products, all will be well.   	Eco-related	Negative	Supportive
1645835717107384335	4492	Critters named after celebrities? Yes, these are actual scientific names!  Naming a species after a Hollywood star can spotlight on an overlooked organism and get us talking about biodiversity.   So, what animal will scientists find and name next?... 🤔 	Eco-related	Neutral	Supportive
1672662006296354821	3731	 BREAKING: Wagner mercenary leader Yevgeny Prigozhin dramatically halted his advance toward Moscow and ordered his fighters to return to their bases, saying he wanted to avoid bloodshed 	Not eco-related		
1511252805046218753	2899	Here are a few unexpected life skills your children might learn from gardening, plus ways you can keep them excited about digging in the dirt.  	Not eco-related		
1673347399132102657	2138	Zimbabwe’s annual inflation rate races to triple digits for the first time in five months after multiple devaluations of the local currency led prices to surge 	Not eco-related		
1671829269197012994	2164	The collection from the journal on #Climate and #Environment in #Archaeology (Cambridge University press) which features recent papers from #PBSR is currently available with free access until the end of July! ✨More info here: 	Not eco-related		
1509216406281367552	2907	We can learn a lot from those who have farmed in sync with nature for millennia.   Join us in supporting the #MilpaFirstAcre program and learn more about the Maya tradition:  	Eco-related	Positive	Supportive
1558665214601617411	1760	From dogs that doze off and on, to dolphins that sleep using only half their brains, here’s a look at the many ways animals sleep 	Not eco-related		
1666626093980303360	2441	Protecting our oceans is paramount, and analytics could play a huge role in helping us to do that. Data science may hold the answers we need to ensure our actions have a positive effect on our environment:    #WorldOceansDay #Environment	Eco-related	Neutral	Supportive
1612919761167327269	4552	To an embarrassing degree, standard temperature control still relies largely on burning the scum and dregs of the Mesozoic era. But there's a low-to-no-carbon alternative: the heat pump. 	Eco-related	Positive	Supportive
1670371408004743169	4496	Passion is the driving force that transforms ordinary work into extraordinary accomplishments. When you ignite your passion for both your work and the environment you thrive in, you unlock the potential to become the very best employee you can be. #work #environment	Not eco-related		
1607904335668600832	3882	“Companies need to be shifting toward zero-deforestation in their value chains”-  global managing director at TNC   Fighting climate change requires a lot more transparency from food companies, but how do we get there?👉 	Eco-related	Positive	Supportive
1673305318648954882	2128	Physics Is Why Renewables Can’t Power Modern EconomiesReality take on how electric power system works#energy #NetZero #COP28 #climate #oilandgas #com #oott #renewableenergies #ElectricVehicles  #opec #saudi #oil #crude #naturalgas #solar	Eco-related		Skeptical/Opposing
1673691310924988418	2437	Irony Used as a Tool to Spread Toxic Ideas Online, Analysis Reveals  #space #environment #medecine #physics #maths #astronomy #laboratoy #invention #syndrome #chemistry #geography #biology #science  #nasa #mars  #spacex #ScienceNews #Research #elon #musk …	Not eco-related		
1655326647082524672	3782	🐟 Tackle local conservation issues ‍📝Gain written and visual storytelling skills 👔 Network w/  +  staff 💸 Receive a $500 stipend to offset opportunity costs 🌎 Join a global community of young professionals  Apply by tomorrow!:  	Eco-related	Neutral	Supportive
1595809881377759232	4088	6 Must-Read Books for Your Fall Reading List: Give yourself the gift of an inspiring read with these stories of natural wonder, personal discovery, and homecoming.  	Not eco-related		
1570080929225314305	3810	Our policy and climate experts,  and Leonardo Lacerda, reflect on the U.S. Inflation Reduction Act celebrated at the Whitehouse yesterday. What does it mean for #ClimateAction around the world?  	Eco-related	Neutral	Neutral
1670666221744734208	3579	🌱🌍 Reduce food waste, save the planet! With Yummonom+, you can turn leftovers into delicious meals, making a positive impact on the environment. #FoodWaste #Environment #YummonomPlus	Eco-related	Positive	Supportive
1673347182743748612	3468	The Supreme Court rejected Ohio State University’s request to throw out lawsuits from hundreds of people who say they were sexually abused by team doctor Richard Strauss 	Not eco-related		
